longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.03,33.13,15,7000,1185,3555,1118,4.7,172800,<1H OCEAN
-117.03,33.18,17,5391,886,2732,830,5.18,212800,<1H OCEAN
-117.03,33.32,14,1088,209,601,193,3.84,243800,<1H OCEAN
-117.03,33.89,6,78,11,27,10,3.13,187500,INLAND
-117.03,34.02,26,3909,670,1884,665,4.14,121000,INLAND
-117.03,34.03,26,3501,664,1860,681,3.04,113500,INLAND
-117.03,34.07,16,3784,577,1615,525,4.23,220300,INLAND
-117.03,34.87,7,2245,407,1016,364,3.95,101500,INLAND
-117.03,34.91,27,2718,583,1472,509,2.83,76600,INLAND
-117.02,32.59,19,1902,335,1102,313,3.04,98100,NEAR OCEAN
-117.02,32.64,5,260,41,157,42,6.52,281700,NEAR OCEAN
-117.02,32.66,19,771,1368,376,108,6.63,273600,NEAR OCEAN
-117.02,32.67,20,1505,184,635,182,6.58,245200,NEAR OCEAN
-117.02,32.68,14,3986,675,2065,702,5.72,267400,NEAR OCEAN
-117.02,32.69,7,6055,1004,3031,952,4.44,135000,NEAR OCEAN
-117.02,32.7,20,2199.5,399.5,1491.5,377.5,4.68,129200,NEAR OCEAN
-117.02,32.71,25,3618.5,668.5,2476,696,3.64,120150,NEAR OCEAN
-117.02,32.72,36,2030,369,1142,357,3.78,126900,NEAR OCEAN
-117.02,32.73,22,5201,865,3280,817,4.8,141400,NEAR OCEAN
-117.02,32.74,21,3753,867.5,2006,806.5,2.68,131950,NEAR OCEAN
-117.02,32.75,33,3296,537,1345,556,5.28,217100,<1H OCEAN
-117.02,32.76,27.5,1863.5,407,759.5,398,2.07,169950,<1H OCEAN
-117.02,32.78,32,3024,708,1462,609,3.42,160600,<1H OCEAN
-117.02,32.79,36,2211,384,868,329,4.05,147900,<1H OCEAN
-117.02,32.8,29,2097.67,352.67,907,357,4.07,172033.333333333,<1H OCEAN
-117.02,32.81,22.33,2373.67,405.67,1091.67,403.33,4.42,175700,<1H OCEAN
-117.02,32.84,17,4013,673,2263,661,5.13,148300,<1H OCEAN
-117.02,32.95,25,1909,334,1043,322,3.78,160100,<1H OCEAN
-117.02,33.6,7,1972,352,964,317,3.24,337200,INLAND
-117.02,33.71,6,8278,1579,3062,1446,3,134700,INLAND
-117.02,33.73,14,3700,750,1171,695,1.95,112500,INLAND
-117.02,33.76,20,1317,203,453,158,2.84,120700,INLAND
-117.02,33.81,10,6317,1335,2625,1094,2.3,108900,INLAND
-117.02,33.95,5,1822,367,798,313,2.88,105200,INLAND
-117.02,34.03,19,4415,648,1627,619,4.24,191600,INLAND
-117.02,34.88,18,2127,443,1168,401,3.03,80000,INLAND
-117.02,34.89,29,3111,661,1530,608,2.83,69300,INLAND
-117.02,34.9,37,1199,351,782,296,1.65,61600,INLAND
-117.02,36.4,19,619,239,490,164,2.1,14999,INLAND
-117.01,32.63,7,6483,976,3269,1005,5.74,221600,NEAR OCEAN
-117.01,32.66,11,9992,1368,4495,1316,6.97,293900,NEAR OCEAN
-117.01,32.67,17,2319,348,1125,337,5.55,266900,NEAR OCEAN
-117.01,32.7,16,2324,444,1369,415.5,3.44,126500,NEAR OCEAN
-117.01,32.71,20,3506,692,1977,668,2.98,129100,NEAR OCEAN
-117.01,32.72,12,2914,734,2104,703,2.31,132300,NEAR OCEAN
-117.01,32.73,22,2526,530,1556,529,2.86,120800,NEAR OCEAN
-117.01,32.74,31,3473,867.5,2098,677,2.7,135200,<1H OCEAN
-117.01,32.75,30,3071.5,523,1519,522,4.13,165300,<1H OCEAN
-117.01,32.76,28,3520.5,716,1632,681,3.46,206650,<1H OCEAN
-117.01,32.77,33.67,2160.67,483.67,1031,462.67,2.86,166233.333333333,<1H OCEAN
-117.01,32.78,20,2616,597,1532,579,2.99,235600,<1H OCEAN
-117.01,32.79,32,3895.5,739,1875,731.5,3.88,157300,<1H OCEAN
-117.01,32.8,18,1768.33,411.33,883.67,381,3.17,137766.666666667,<1H OCEAN
-117.01,32.81,23.5,4351,631.5,1743,613,5.43,189300,<1H OCEAN
-117.01,32.83,17,15401,3280,7302,3176,3.31,121900,<1H OCEAN
-117.01,32.84,23,1951,395,901,378,3.1,143300,<1H OCEAN
-117.01,32.85,23,2592,414,1401,431,5.49,151400,<1H OCEAN
-117.01,33.04,13,4595,567,1643,544,7.77,362300,<1H OCEAN
-117.01,33.75,15,2873,903,1094,659,1.8,105100,INLAND
-117.01,33.97,18,4775,886,1868,836,2.34,118800,INLAND
-117.01,34.01,15,5592,891,2419,840,4.72,135200,INLAND
-117.01,34.89,26,2599,498,1332,443,2.72,70400,INLAND
-117.01,34.9,35,2187.5,537,1365,503.5,2.21,63750,INLAND
-117,32.64,11,3098,490,1391,484,4.98,170400,NEAR OCEAN
-117,32.67,16,2238,307,1002,303,6.61,264100,NEAR OCEAN
-117,32.7,23,2785,468,1456,449,4.37,131000,NEAR OCEAN
-117,32.71,22,2263,441,1395,416,3.73,123500,NEAR OCEAN
-117,32.72,10,3817,943,2352,875,2.14,143200,NEAR OCEAN
-117,32.73,17,6050,1143,3424,1131,3.76,127600,<1H OCEAN
-117,32.74,17,2357,599,1423,510,1.89,118800,<1H OCEAN
-117,32.76,31,2267,326.5,880.5,321.5,5.48,207950,<1H OCEAN
-117,32.77,32.5,1958,359,828.5,353,4.16,207450,<1H OCEAN
-117,32.79,31,3256,726,1595,706,3.48,155800,<1H OCEAN
-117,32.8,31,1930.5,361.5,840,342,3.79,147200,<1H OCEAN
-117,32.85,24,1888,319,950,319,5.28,140800,<1H OCEAN
-117,32.87,18,11544,1979,6296,1923,4.49,150400,<1H OCEAN
-117,33.74,8,5330,1529,2143,1107,2.11,94400,INLAND
-117,34.87,16,6862,1292,3562,1126,3.61,87200,INLAND
-117,34.89,29,2637,512,1188,446,2.99,69400,INLAND
-116.99,32.64,15,4331,699,2046,627,3.95,193500,NEAR OCEAN
-116.99,32.7,15,3660,622,2629,612,4.04,150100,NEAR OCEAN
-116.99,32.71,21,3049,582,2355,585,3.89,113800,NEAR OCEAN
-116.99,32.72,13.25,1259.5,202.75,635,201,4.35,157975,<1H OCEAN
-116.99,32.73,30,1856,339,1103,379,4.04,153800,<1H OCEAN
-116.99,32.74,17.5,3221,579,1681,544,3.58,202600,<1H OCEAN
-116.99,32.76,21,3833,595,1645,589,4.63,273500,<1H OCEAN
-116.99,32.77,35,2306,334,828,310,6.11,301600,<1H OCEAN
-116.99,32.78,29,1114,163,385,154,5.43,222800,<1H OCEAN
-116.99,32.79,29.5,3021.5,548,1306,533,3.9,165450,<1H OCEAN
-116.99,32.8,34,3657,538,1513,562,5.29,195800,<1H OCEAN
-116.99,32.81,21.5,7702,1139.5,3218,1119.5,5.26,225500,<1H OCEAN
-116.99,32.83,20,6696,1326,3687,1291,3.2,154600,<1H OCEAN
-116.99,32.85,32,5211,949,3025,948,4.09,134200,<1H OCEAN
-116.99,32.96,17,5509,866,2748,817,4.89,181300,<1H OCEAN
-116.99,33.2,17,2980,539,1531,505,3.16,250000,<1H OCEAN
-116.99,33.46,13,1614,410,846,270,2.83,43000,<1H OCEAN
-116.99,33.73,13,16148,3474,6159,3232,2,97800,INLAND
-116.99,33.75,18,9601,2401,4002,2106,1.44,77000,INLAND
-116.99,33.76,12,7626,1704,2823,1554,2.17,69400,INLAND
-116.99,33.77,7,10352,2007,3559,1689,2.29,113100,INLAND
-116.99,33.92,26,503,69,293,59,3.71,147500,INLAND
-116.99,33.99,22,4227,658,1849,619,4.74,195900,INLAND
-116.99,34.3,29,5055,1036,410,191,3.51,157100,INLAND
-116.99,34.88,23,6060,1165,2920,1072,3.15,69000,INLAND
-116.99,34.89,24,2741,577,1551,522,3.47,70500,INLAND
-116.98,32.62,6,7995,1458,4771,1376,4.71,184300,NEAR OCEAN
-116.98,32.68,22,2346,380,1217,382,5.52,156300,NEAR OCEAN
-116.98,32.71,18,2355,444,1277,433,3.46,121400,<1H OCEAN
-116.98,32.72,9.5,2643.5,419,1242.5,412.5,4.59,190800,<1H OCEAN
-116.98,32.73,16,952,143,530,143,5.09,175300,<1H OCEAN
-116.98,32.74,19,2760.33,509,1401,504.33,4.24,164766.666666667,<1H OCEAN
-116.98,32.75,21.5,2828,515.5,1353.5,488.5,3.68,192400,<1H OCEAN
-116.98,32.79,32,3756,662,1611,598,3.87,189700,<1H OCEAN
-116.98,32.8,28,5721,1029,2672,1054,3.96,164400,<1H OCEAN
-116.98,32.85,12,3570,713,3321,666,4.09,134500,<1H OCEAN
-116.98,32.86,17.5,4919.5,882,2809.5,873.5,4.42,149800,<1H OCEAN
-116.98,32.88,12,7320,1279,4048,1249,4.4,151700,<1H OCEAN
-116.98,33.26,12,5898,1002,3129,945,4.76,254100,<1H OCEAN
-116.98,33.74,25,4952,1062,1589,1024,1.84,85700,INLAND
-116.98,33.77,12,5829,1309,2711,1118,1.97,107900,INLAND
-116.98,33.83,15,2228,472,653,350,2.68,139300,INLAND
-116.98,33.93,36.5,1326.5,290.5,829,270.5,2.05,70750,INLAND
-116.98,33.94,27,3459,640,1760,654,3.45,89800,INLAND
-116.98,34.05,6,2290,312,957,274,7.27,316700,INLAND
-116.98,34.07,21,739,125,199,82,4.9,117500,INLAND
-116.98,34.13,16,2098,449,342,143,4.03,133900,INLAND
-116.97,32.56,23,1262,294,5176,275,2.56,153300,NEAR OCEAN
-116.97,32.65,4,16450,2833,7985,2683,5.66,233400,NEAR OCEAN
-116.97,32.74,14,7410,1344,3597,1274,4.22,176100,<1H OCEAN
-116.97,32.75,28,3519,583,1720,590,4.8,186900,<1H OCEAN
-116.97,32.76,29.5,2765.5,389.5,1093,406,6.08,249800,<1H OCEAN
-116.97,32.79,25.5,2681.5,719.5,1876.5,654,2.33,113050,<1H OCEAN
-116.97,32.8,15,3927,1018,2204,977,2.44,111400,<1H OCEAN
-116.97,32.81,19,1573,471,844,414,2.14,125000,<1H OCEAN
-116.97,32.83,20,3404,717,1642,706,2.8,114900,<1H OCEAN
-116.97,33.13,10,5149,851,2177,783,6.8,287500,<1H OCEAN
-116.97,33.74,25.5,3193,710,1508.5,693.5,2.08,81550,INLAND
-116.97,33.75,22,3740,965,2011,824,1.3,77500,INLAND
-116.97,33.78,24,2680,606,1728,527,2.54,74800,INLAND
-116.97,33.93,29,2793,722,1583,626,1.42,73200,INLAND
-116.97,33.94,29,3197,632,1722,603,3.04,91200,INLAND
-116.97,33.96,12,5876,1222,2992,1151,2.43,112100,INLAND
-116.96,32.71,18,2413,533,1129,551,2.46,155000,<1H OCEAN
-116.96,32.78,26,2807,630,1785,580,2.16,132800,<1H OCEAN
-116.96,32.79,23.67,3108.33,761.33,2113.33,727,2.52,132100,<1H OCEAN
-116.96,32.8,21,3602,935.5,2189.5,866.25,2.15,120875,<1H OCEAN
-116.96,32.81,8,2378,638,1410,623,2.91,152500,<1H OCEAN
-116.96,32.85,11,9724,1796,5247,1777,4.17,166100,<1H OCEAN
-116.96,32.86,14,3064,496,1681,503,4.43,160300,<1H OCEAN
-116.96,32.87,17,4713,740,2531,723,4.83,158500,<1H OCEAN
-116.96,32.9,16,3047,495,1507,499,5.3,186500,<1H OCEAN
-116.96,33.62,8,1003,167,388,140,4.29,221900,INLAND
-116.96,33.73,20,4735,973,2306,904,3.07,87000,INLAND
-116.96,33.74,19,3649,755,1717,696,2.21,87600,INLAND
-116.96,33.75,35,3269,757,2328,705,2.59,76300,INLAND
-116.96,33.79,21,2990,691,2108,660,2.01,83000,INLAND
-116.96,33.94,22,1999,497,1304,479,1.41,81900,INLAND
-116.96,34.83,30,1211,289,611,230,1.67,44700,INLAND
-116.96,34.94,20,2355,467,1198,428,3.99,88500,INLAND
-116.95,32.73,17,1635,272,960,279,5.27,157100,<1H OCEAN
-116.95,32.74,7,2722,578,1429,574,3.96,141700,<1H OCEAN
-116.95,32.76,13,5543,857,2074,737,4.95,266200,<1H OCEAN
-116.95,32.77,25,3308,421,1201,414,6.32,303400,<1H OCEAN
-116.95,32.78,26.5,2928.5,445.5,1318,435,4.82,217250,<1H OCEAN
-116.95,32.79,19,11391,3093,7178,2905,2.03,123200,<1H OCEAN
-116.95,32.81,23,1948,446,1105.5,387,2.83,123850,<1H OCEAN
-116.95,32.82,16.33,4627,1028,2622.67,983,3.1,129633.333333333,<1H OCEAN
-116.95,32.83,14,12517,2506,6389,2333,3.31,168700,<1H OCEAN
-116.95,32.84,31,1307,2506,752,231,3.43,129400,<1H OCEAN
-116.95,32.96,18,2087,353,992,329,4.5,222600,<1H OCEAN
-116.95,33.31,16,2921,639,1838,540,2.24,117000,<1H OCEAN
-116.95,33.68,11,1183,178,543,147,4.48,173900,INLAND
-116.95,33.73,21,4587,810,2233,765,3.24,94500,INLAND
-116.95,33.74,19,2114.5,418,1147,399.5,2.58,90300,INLAND
-116.95,33.75,21,3457,834.5,1980,782,1.93,97650,INLAND
-116.95,33.76,10,6890,1702,3141,1451,1.71,95900,INLAND
-116.95,33.78,24,3409,804,1939,739,1.73,74000,INLAND
-116.95,33.79,14,6698,1375.5,3393,1245.5,2.04,86500,INLAND
-116.95,33.86,1,6,2,8,2,1.63,55000,INLAND
-116.95,33.97,14,5320,974,1947,843,3.14,116300,INLAND
-116.94,32.75,4,14934,2479,6945,2418,5.12,229700,<1H OCEAN
-116.94,32.78,17,13559,2656,6990,2533,3.43,193200,<1H OCEAN
-116.94,32.8,24.5,5474,1510.5,3416,1410,2.15,123650,<1H OCEAN
-116.94,32.81,15,3391.5,821,2226,799,2.48,139350,<1H OCEAN
-116.94,32.82,35,1737,285,826,294,3.24,159200,<1H OCEAN
-116.94,32.83,38,1701,317,872,304,3.78,147800,<1H OCEAN
-116.94,32.84,32,1607,253,778,262,4.53,166300,<1H OCEAN
-116.94,32.85,31,1293,232,599,228,4.76,161000,<1H OCEAN
-116.94,32.87,24,2824,441,1480,471,5.26,177200,<1H OCEAN
-116.94,32.89,24,2541,381,1078,372,5.25,227800,<1H OCEAN
-116.94,33.73,17,5160,851,2344,781,3.72,120000,INLAND
-116.94,33.74,19,2901,445,1414,475,4.64,118900,INLAND
-116.94,33.77,14,7240,1410,2708,1240,2.41,137600,INLAND
-116.94,34.24,27,12342,2630,1300,566,2,153500,INLAND
-116.94,34.4,20,6541,1401,2631,980,2.13,78500,INLAND
-116.93,32.79,21,4556.5,1258,2528,942,3.06,141450,<1H OCEAN
-116.93,32.8,19,1867,538,1219,468,2.07,130000,<1H OCEAN
-116.93,32.81,18,2447,466,1573,472,2.64,125400,<1H OCEAN
-116.93,32.82,26,4129,714,1820,718,4.26,171000,<1H OCEAN
-116.93,32.83,20,2160.5,403.5,1073.5,399,3.13,168000,<1H OCEAN
-116.93,32.85,10,3694.5,942.5,2321,873.5,2.83,134500,<1H OCEAN
-116.93,32.87,17,3722,670,1561,604,3.6,211900,<1H OCEAN
-116.93,33.06,16,3490,545,1628,535,4.88,239900,<1H OCEAN
-116.93,33.73,13,3603,573,1644,515,4.04,132300,INLAND
-116.93,33.74,15,3757,666,1693,654,3.68,112800,INLAND
-116.93,33.75,14,6027,1148,3136,1036,2.96,121500,INLAND
-116.93,33.93,13,7804,1594,3297,1469,2.05,95600,INLAND
-116.92,32.76,8,1759,272,904.5,273,5.6,215350,<1H OCEAN
-116.92,32.77,16,2770,406,1269,429,6.68,275000,<1H OCEAN
-116.92,32.78,21,4192,752,2101,710,4.43,159100,<1H OCEAN
-116.92,32.79,24,4055,742,2123,744,4.52,142000,<1H OCEAN
-116.92,32.8,33,1518,268,857,272,3.56,160400,<1H OCEAN
-116.92,32.81,20,1990,461,1173,430.5,2.52,135700,<1H OCEAN
-116.92,32.82,22.33,2347,415.33,1169.33,395.33,3.97,168533.333333333,<1H OCEAN
-116.92,32.84,16,4675,834,2188,817,4.67,178000,<1H OCEAN
-116.92,32.85,23,1378,269,767,266,4.06,145000,<1H OCEAN
-116.92,32.86,11,2204,518,1472,497,2.37,127000,<1H OCEAN
-116.92,33.63,18,397,89,239,80,2.81,143800,INLAND
-116.91,32.73,8,4630,624,2048,575,6.47,300300,<1H OCEAN
-116.91,32.75,5,8710,1614,4372,1527,4.78,240900,<1H OCEAN
-116.91,32.78,15,4058,511,1580,473,7.5,316400,<1H OCEAN
-116.91,32.8,32,1943,287,1081,292,5.68,208800,<1H OCEAN
-116.91,32.81,22,4331,637,1952,654,5.48,232000,<1H OCEAN
-116.91,32.82,14,1978,424,1085,387,3.81,170100,<1H OCEAN
-116.91,32.83,16,5203,424,2515,862,4.11,174400,<1H OCEAN
-116.91,32.85,21,4152,703,2255,697,4.51,159500,<1H OCEAN
-116.91,32.86,12.5,3426,733,1971.5,643,3.11,135250,<1H OCEAN
-116.91,32.87,14,3048,597,1690,576,4.38,147100,<1H OCEAN
-116.91,33.71,19,6807,1164,2703,1055,3.16,189700,INLAND
-116.91,33.75,13,10886,2127,4266,1955,2.32,123400,INLAND
-116.91,34,18,553,100,215,82,5.5,193800,INLAND
-116.91,34.24,23,6379,1636,1350,568,1.63,124500,INLAND
-116.9,32.77,8,3600,492,1421,482,6.26,307100,<1H OCEAN
-116.9,32.79,21,3770,491,1410,446,6.77,294700,<1H OCEAN
-116.9,32.84,18,3913.5,773.5,1984,743,3.4,150350,<1H OCEAN
-116.9,32.9,19,3090,552,1621,520,4.08,189200,<1H OCEAN
-116.9,33.03,11,3213,634,1975,579,3.48,167200,<1H OCEAN
-116.9,33.22,11,4132,773,2012,703,3.19,234500,<1H OCEAN
-116.9,33.65,15,652,149,248,97,2.11,93800,INLAND
-116.9,33.74,14,2281,426,894,430,2.37,127900,INLAND
-116.9,33.93,34,3183,738,1820,647,2.23,71800,INLAND
-116.9,33.98,30,3915,672,1820,643,3.63,98600,INLAND
-116.9,34.25,16,3018,523,556,244,3.53,189700,INLAND
-116.9,34.52,20,3481,840,1694,587,1.4,77700,INLAND
-116.9,34.69,10,337,102,108,50,0.5,55000,INLAND
-116.89,32.67,9,2652,393,1355,362,6.26,293100,<1H OCEAN
-116.89,32.82,18,2515,443,1442,449,5.02,154400,<1H OCEAN
-116.89,32.85,15.5,2651.5,463,1204.5,448,4,171800,<1H OCEAN
-116.89,32.99,14,2816,501,1448,452,5.03,210900,<1H OCEAN
-116.89,33.48,14,1016,219,443,169,2.81,137500,INLAND
-116.89,33.73,15,2094,316,937,277,5.36,201300,INLAND
-116.89,33.75,23,2719,538,930,485,2.02,81700,INLAND
-116.89,33.79,12,701,130,434,110,2.06,56700,INLAND
-116.89,33.86,2,6900,1238,1950,980,3.04,146300,INLAND
-116.89,33.92,10,2653,621,1967,598,2.66,81000,INLAND
-116.89,33.93,29,4549,916,2494,912,2.1,72600,INLAND
-116.89,34.27,13,3661,770,567,228,4.41,152600,INLAND
-116.88,32.81,35,2926,562,1590,506,4.2,143200,<1H OCEAN
-116.88,32.86,9,3049,471,1527,515,5.07,196600,<1H OCEAN
-116.88,33.02,16,3204,541,1818,529,5.26,171500,<1H OCEAN
-116.88,33.05,11,7217,1583,4197,1502,2.88,166700,<1H OCEAN
-116.88,33.74,20,3111,623,1000,508,1.6,140000,INLAND
-116.88,33.93,37,1495,429,865,342,1.22,55000,INLAND
-116.88,34.08,52,3419,777,710,265,3.9,128600,INLAND
-116.88,34.19,38,898,259,106,52,1.69,225000,INLAND
-116.88,34.24,13,4137,796,573,218,4.64,226500,INLAND
-116.88,34.25,11,1089,198,230,90,4.96,176000,INLAND
-116.87,32.72,13,3268,491,1431,503,5.77,259900,<1H OCEAN
-116.87,32.75,15,2053,321,993,309,5.52,248900,<1H OCEAN
-116.87,33.57,12,1153,265,446,195,3.04,128100,INLAND
-116.87,33.76,5,4116,761,1714,717,2.56,130800,INLAND
-116.87,33.91,37,1858,361,1632,310,2.75,73100,INLAND
-116.87,33.93,32,3141,812,2589,721,1.46,54600,INLAND
-116.87,33.94,35,4448,906,2736,843,2.22,73400,INLAND
-116.87,34.24,15,4419,822,622,267,3.97,182800,INLAND
-116.86,32.8,19,1747,291,848,290,4.88,187200,<1H OCEAN
-116.86,32.87,17,5799,921,2630,843,5.05,285400,<1H OCEAN
-116.86,33.02,17,401,68,251,69,4.65,170200,<1H OCEAN
-116.86,33.05,17,9044,1689,5030,1596,3.63,164500,<1H OCEAN
-116.86,33.73,13,2604,443,978,417,2.93,170700,INLAND
-116.86,33.84,18,521,118,174,74,2.78,91100,INLAND
-116.86,33.97,11,658,131,376,120,2.4,58000,INLAND
-116.86,34.23,13,4760,938,309,132,5.46,147800,INLAND
-116.86,34.24,19,5411,1042,441,185,3.13,132000,INLAND
-116.86,34.31,19,1649,328,382,151,4.06,133000,INLAND
-116.85,32.83,17,4234,770,2191,725,3.64,197600,<1H OCEAN
-116.85,34.25,5,5806,1030,569,219,4.01,163100,INLAND
-116.85,34.26,18.5,6191.5,1427.5,1512.5,546,2.52,91500,INLAND
-116.85,34.98,26,3606,792,1683,608,2.66,57400,INLAND
-116.84,32.86,16,2502,532,1211,494,3.25,202100,<1H OCEAN
-116.84,32.92,20,1066,219,536,173,3.16,119300,<1H OCEAN
-116.84,33.01,5,5673,855,2592,797,5.42,199200,<1H OCEAN
-116.84,33.02,11,1227,202,645,198,5.67,209800,<1H OCEAN
-116.84,33.08,15,2755,519,1474,460,4.04,225900,<1H OCEAN
-116.83,32.81,18,2367,402,1021,395,4.81,210500,<1H OCEAN
-116.83,32.83,6,3123,495,1513,480,5.43,167800,<1H OCEAN
-116.83,34.25,15,8948,1985,1316,514,2.74,90800,INLAND
-116.82,34.24,11,5799,1527,713,262,2.51,84700,INLAND
-116.81,33.9,17,2009,469,820,381,1.33,81800,INLAND
-116.8,32.8,11,3874,565,1672,546,6.15,274600,<1H OCEAN
-116.8,33.52,3,830,145,272,104,3.83,163500,INLAND
-116.8,33.8,35,324,63,158,39,3.42,100000,INLAND
-116.79,32.61,19,2652,520,1421,491,3.52,206100,<1H OCEAN
-116.79,32.84,12,4281,786,1891,721,3.58,231800,<1H OCEAN
-116.79,33.99,16,319,68,212,67,1.47,90000,INLAND
-116.78,33,7,12480,1946,5102,1697,5.51,221000,<1H OCEAN
-116.77,32.82,16,3688,817,1969,767,2.88,222900,<1H OCEAN
-116.77,33.08,13,1406,260,737,279,5.58,239100,<1H OCEAN
-116.77,33.92,19,2307,525,1266,437,1.69,63000,INLAND
-116.76,32.74,14,4085,751,2129,688,4.74,214500,<1H OCEAN
-116.76,32.84,16,3311,702,1627,624,3.12,187200,<1H OCEAN
-116.76,33.46,6,1251,268,544,216,3.07,173400,INLAND
-116.76,34.14,4,42,10,9,3,0.54,42500,INLAND
-116.76,34.23,10,4374,989,1020,376,2.61,89000,INLAND
-116.76,34.29,14,3959,849,1064,376,2.82,111400,INLAND
-116.75,32.82,17,3348,481,1222,443,6.64,308600,<1H OCEAN
-116.75,32.85,17,4863,845,2266,769,4.23,217400,<1H OCEAN
-116.75,33.83,16,5277,1070,657,276,3.33,143400,INLAND
-116.74,33.33,17,4190,946,1802,673,2.47,158200,INLAND
-116.74,33.62,11,2385,661,682,242,2.91,214300,INLAND
-116.73,34.52,16,1247,315,433,159,1.06,75000,INLAND
-116.72,33.56,13,3166,682,1250,475,2.36,122900,INLAND
-116.72,34.89,14,4527,875,1640,590,2.86,81700,INLAND
-116.71,33.75,25,10665,2161,1874,852,3.06,150500,INLAND
-116.71,33.94,12,549,109,209,90,3.02,66300,INLAND
-116.69,33.5,13,1187,255,442,179,1.91,155700,INLAND
-116.68,33.16,26,1820,374,1001,324,2.18,156300,INLAND
-116.68,33.71,21,3460,711,658,255,3.59,161100,INLAND
-116.67,32.97,16,349,74,120,43,5.36,193800,<1H OCEAN
-116.66,32.79,13,843,847,918,152,6.22,240600,<1H OCEAN
-116.66,33.09,24,1378,272,532,188,1.59,221900,INLAND
-116.63,33.89,22,1540,364,610,268,1.52,71000,INLAND
-116.62,32.86,18,4115,847,2032,745,4.02,169100,<1H OCEAN
-116.62,34.23,14,6438,1719,1586,691,1.61,67400,INLAND
-116.61,33.04,11,2522,538,616,269,3.88,198100,INLAND
-116.61,33.93,35,321,71,157,61,2.81,68100,INLAND
-116.6,33.06,23,1731,365,612,258,2.78,172900,INLAND
-116.6,33.49,16,3730,827,1346,592,2.18,113500,INLAND
-116.58,32.69,19,4085,876,2133,718,2.92,116500,INLAND
-116.58,33.09,36,992,224,334,126,3.01,134400,INLAND
-116.57,33.64,10,489,82,183,74,6.27,345500,INLAND
-116.57,33.76,25,2616,547,581,343,3.14,301600,INLAND
-116.57,33.84,18,7962,1652,2009,921,3.39,230200,INLAND
-116.57,33.94,29,551,166,224,107,1.19,50000,INLAND
-116.57,34,20,260,67,69,50,3.52,76600,INLAND
-116.57,35.43,8,9975,1743,6835,1439,2.71,22500,INLAND
-116.56,33.05,15,1985,361,536,209,4.13,148200,INLAND
-116.56,33.83,36,1765,399,451,264,2.61,321900,INLAND
-116.56,34.06,15,6928,1529,2568,1075,2.54,69600,INLAND
-116.54,33.79,18,9374,1780,1678,919,3.97,235600,INLAND
-116.54,33.8,22,6050,1387,1432,890,2.22,183900,INLAND
-116.54,33.81,27.5,6450.5,1465.5,2174.5,1087,2.63,161750,INLAND
-116.54,33.82,12,9482,2501,2725,1300,1.56,115600,INLAND
-116.54,33.87,16,3648,1035,1687,581,1.92,70400,INLAND
-116.53,33.78,18,2547,463,411,214,2.55,220500,INLAND
-116.53,33.84,28,8399,1839,3470,1340,2.59,159000,INLAND
-116.53,33.85,16,10077,2186,3048,1337,2.96,110900,INLAND
-116.53,33.88,5,4423,763,1906,667,4.69,125200,INLAND
-116.53,33.95,18,2990,648,1280,532,2.63,68200,INLAND
-116.52,32.9,18,4454,852,1754,656,4.57,189900,INLAND
-116.52,33.81,12,12396,2552,2548,1265,3.44,162200,INLAND
-116.52,33.82,21,10227,2315,3623,1734,2.52,145200,INLAND
-116.52,33.84,17,4465,859,853,445,3.69,130400,INLAND
-116.52,33.85,13,7559,1444,3189,1105,3.49,112500,INLAND
-116.52,33.97,13,3921,754,1902,665,3.36,89600,INLAND
-116.51,33.84,16,980,193,454,185,4.07,100000,INLAND
-116.51,33.89,21,1284,306,537,233,1.95,61000,INLAND
-116.51,33.94,12,3369,780,1315,584,1.74,66000,INLAND
-116.51,33.96,16,4913,1395,2518,1132,1.47,61100,INLAND
-116.51,34.45,21,8502,2634,2330,991,1.38,51300,INLAND
-116.51,34.85,15,3149,713,1281,486,2,64700,INLAND
-116.5,33.69,20,4810,1074,1304,740,2.25,248100,INLAND
-116.5,33.81,26,5032,1229,3086,1183,2.54,94800,INLAND
-116.5,33.82,16,343,85,29,14,2.1,87500,INLAND
-116.5,33.95,10,7249,1882,4274,1621,1.7,66600,INLAND
-116.5,33.98,5,4332,868,1420,567,4.04,146400,INLAND
-116.49,33.8,13,8789,1875,1274,688,3.74,148900,INLAND
-116.49,33.82,27,3316,636,2362,532,2.96,65900,INLAND
-116.48,33.61,8,1294,272,457,199,2.92,115300,INLAND
-116.48,33.79,14,9425,2020,1711,1000,2.63,145200,INLAND
-116.48,33.8,15,3004,615,437,210,3.67,90000,INLAND
-116.48,33.84,5,5480,1371,1050,485,1.72,137500,INLAND
-116.48,33.94,10,3254,913,923,486,1.8,81000,INLAND
-116.48,33.96,11,1381,300,644,248,2.34,89400,INLAND
-116.47,33.77,26,4300,767,1557,669,4.41,122500,INLAND
-116.47,33.78,27,1781,441,759,340,3.32,113600,INLAND
-116.47,33.81,7,10105,2481,6274,2095,2.45,90900,INLAND
-116.47,33.84,3,9169,1512,3838,1270,4.31,142500,INLAND
-116.47,33.94,18,2233,471,919,388,3.26,85200,INLAND
-116.47,34.07,22,5473,1234,2581,1098,1.94,65300,INLAND
-116.46,33.78,29,1851,579.5,1452.5,439,1.96,69000,INLAND
